geneID	symbol	ZT0_R1	ZT4_R1	ZT8_R1	ZT12_R1	ZT16_R1	ZT20_R1	ZT0_R2	ZT4_R2	ZT8_R2	ZT12_R2	ZT16_R2	ZT20_R2
FBgn0035293	CG5687	43.821900	38.059500	35.200900	28.472300	38.556900	46.526500	41.248900	34.786600	35.868800	29.358800	34.849000	42.287100
FBgn0035290	dsb	37.896800	31.842400	22.180600	27.093600	22.500600	22.428300	34.431900	27.973500	20.586400	23.144700	26.056600	24.143500
FBgn0053468	CG33468	2.833600	1.769830	0.821929	1.921310	1.783280	0.551903	2.321270	1.226690	1.196270	0.654990	0.866166	0.281641
FBgn0053469	CG33469	9.698440	12.726200	8.363510	11.607900	13.427800	8.283390	6.423180	6.490720	14.604600	11.663400	11.159500	10.886800
FBgn0035295	Cnb	0.710023	0.766570	0.950696	0.449401	0.726100	1.032610	0.964796	0.893234	1.020580	0.859691	0.738961	0.693114
FBgn0035294	Mfap1	4.731070	3.557700	3.182440	2.238330	3.715100	3.782170	3.711770	4.001480	3.306500	3.112120	3.482370	3.821540
FBgn0263087	CG43355	0.085163	0.156031	0.135867	0.158798	0.078608	0.091231	0.341076	0.081111	0.000000	0.072180	0.476789	0.093113
FBgn0263086	CG43354	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0263085	lncRNA:CR43353	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0263084	HP1Lcsd	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.424233	0.000000
FBgn0263083	CG43351	366.585000	183.796000	228.848000	371.490000	227.597000	280.214000	436.504000	161.621000	182.139000	315.469000	390.908000	283.941000
FBgn0263082	CG43350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0263081	CG43349	0.202747	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.470691	0.171807	0.995271	0.326218
FBgn0263080	CG43348	0.517986	0.000000	0.000000	0.156265	0.000000	0.179551	0.167818	0.000000	1.202730	0.439016	0.187860	1.132660
FBgn0263018	snRNA:U4atac	0.000000	6.658960	5.797190	3.387810	0.000000	0.000000	7.276560	3.460820	14.062400	6.159660	4.072800	0.000000
FBgn0052594	be	17.077600	21.452600	21.597600	19.551500	17.790100	22.198400	15.732300	22.602700	23.465100	21.188300	16.133600	23.678300
FBgn0039093	CG10183	0.000000	0.000000	0.000000	0.052503	0.025990	0.000000	0.000000	0.000000	0.000000	0.000000	0.031559	0.000000
FBgn0263089	lncRNA:CR43357	0.134085	0.000000	0.000000	0.000000	0.000000	0.000000	0.381622	0.726017	0.000000	0.000000	0.000000	0.000000
FBgn0263088	lncRNA:CR43356	0.352154	0.000000	0.702265	0.820792	0.650093	1.320350	0.528884	0.670785	1.226520	1.343110	0.789399	0.770039
FBgn0004432	Cyp1	440.179000	360.932000	375.067000	394.229000	332.629000	319.108000	411.026000	343.556000	378.164000	363.789000	358.952000	306.464000
FBgn0039092	CG16723	0.110839	0.050768	0.022104	0.025834	0.025577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.030296
FBgn0024222	IKKbeta	13.878000	13.002200	12.365000	13.087800	11.983800	11.728800	12.704800	13.713200	14.138900	12.072400	11.172700	12.118400
FBgn0261020	wol	19.873600	22.260400	22.252700	20.892800	24.174700	22.820700	20.313700	21.826100	21.984200	21.729100	18.708600	25.257300
FBgn0032551	CG18636	0.057971	0.159314	0.000000	0.162141	0.053509	0.248403	0.232170	0.055212	0.089737	0.049133	0.000000	0.126762
FBgn0039518	CG13978	0.732548	0.634783	0.584339	0.553753	0.603061	0.742317	0.713631	0.452549	0.796834	0.402729	0.732288	0.389634
FBgn0039942	CG17163	34.843700	40.253700	37.901500	33.698100	42.359600	43.031900	41.122400	37.928300	37.540100	33.232400	41.778000	44.608100
FBgn0039233	CG7006	12.479900	9.259210	9.543580	7.692640	8.187210	10.385800	9.190770	5.795590	7.583660	7.780050	10.057200	9.021220
FBgn0263559	mir-2535b	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0263558	mir-4980	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0038405	CG8927	0.351229	0.402052	0.034910	0.081868	0.162104	0.329074	0.527494	0.376333	0.305720	0.148844	0.246042	0.240007
FBgn0038404	CG8925	0.730211	0.692419	0.665684	1.410190	0.986931	1.201280	0.524954	0.521589	0.807384	0.839926	1.412650	1.169030
FBgn0038407	CG6126	38.218100	48.446700	44.807800	43.608200	50.319300	61.571100	39.679600	47.807600	45.536900	47.908700	34.584900	58.267200
FBgn0263552	mir-4961	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0038401	CG5916	8.305830	6.467020	6.213640	6.707130	7.519840	9.161170	8.967980	6.624800	6.748090	6.622340	10.466200	8.073870
FBgn0038400	CG5903	55.012600	47.341600	50.529800	44.831600	49.531000	51.013800	52.092000	52.953600	45.674100	42.359300	45.493300	49.272600
FBgn0263557	mir-4967	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0038402	Fer2	1.474190	1.438520	0.773623	1.722440	1.534720	1.979110	1.274660	1.404080	1.141030	1.839900	1.703940	2.777460
FBgn0039519	Cyp6a18	0.000000	0.000000	0.054558	0.000000	0.000000	0.036723	0.013187	0.032649	0.000000	0.022326	0.038330	0.000000
FBgn0045498	Gr22d	0.000000	0.000000	0.043358	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0034617	Panx	4.098760	4.049720	4.203640	3.302710	4.215630	3.826230	4.426280	3.931550	4.033440	3.970200	3.806420	3.713070
FBgn0039944	CG17162	28.383200	44.990100	35.118300	20.624000	39.785500	31.663600	14.618900	46.016600	35.917500	24.621900	9.099770	45.892300
FBgn0004430	LysS	0.000000	0.000000	0.143388	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0029502	COQ7	30.415400	36.166000	29.460700	16.762500	35.403800	26.884300	28.052800	35.389100	24.584600	23.111900	18.136600	27.930100
FBgn0266691	lncRNA:CR45181	11.399100	14.097000	15.798800	12.620200	15.387900	7.326710	9.843890	18.456100	16.763100	9.661370	7.985180	11.995600
FBgn0266690	lncRNA:CR45180	8.544150	7.952170	5.615970	4.205940	4.227140	6.004260	8.007220	5.858980	5.766540	3.360120	3.753950	4.633410
FBgn0034458	Ir56d	0.461913	0.112837	0.270203	0.229678	0.170543	0.164940	0.154161	0.263956	0.119171	0.078299	0.207088	0.202009
FBgn0031979	CCDC53	2.303620	1.160640	1.745670	0.966461	1.594720	3.208050	3.229060	0.987289	2.496140	3.123910	2.194640	1.259310
FBgn0266694	lncRNA:CR45184	12.614700	7.076440	8.895910	12.359300	9.866510	9.236510	15.302300	9.570610	11.239800	10.312500	9.536410	7.524800
FBgn0266697	lncRNA:CR45187	3.938670	3.407600	3.141790	3.060050	2.019710	5.391270	7.010730	3.334400	4.742040	2.967320	5.886020	5.502430
FBgn0266696	Svil	80.011900	66.051200	62.328300	56.831400	63.095300	68.456400	70.633600	69.438000	60.402500	58.107000	69.022800	65.157500
FBgn0031972	Wwox	13.131900	12.947500	16.421700	15.805800	16.278600	15.014700	13.127900	12.135000	13.849400	13.915500	13.603900	16.012900
FBgn0031973	Spn28Dc	10.023900	11.109300	9.647470	9.437310	8.645600	8.167930	9.016220	10.704900	9.945910	9.442880	9.540490	7.581760
FBgn0031970	CG7227	9.602370	8.811220	7.785550	7.416060	6.381130	4.633710	7.635060	9.181360	6.424970	8.285140	8.754370	6.181400
FBgn0034451	TBCB	19.344700	20.798500	21.310000	23.541500	21.256700	19.503800	25.661800	16.617500	21.054100	19.059300	24.475500	15.522000
FBgn0031976	CG7367	0.458664	1.217050	0.784025	0.733081	0.770753	0.526439	1.033300	0.701661	0.508101	0.460757	0.550814	0.644768
FBgn0031977	baf	41.490200	37.953900	34.334500	25.279800	32.947100	21.007200	34.555900	30.084300	31.298000	24.037600	25.222500	27.184700
FBgn0031974	CG12560	21.590800	21.570800	27.771300	31.137500	24.973300	29.417100	22.765900	23.968900	28.878400	29.678900	36.450100	29.802300
FBgn0031975	Tg	14.627400	12.215000	11.758900	10.408200	10.913200	11.671700	13.342000	12.643200	10.479500	9.782070	8.814700	10.672000
FBgn0034184	CG9646	32.705400	27.241900	29.643100	31.334400	30.794400	27.428600	33.576500	27.569900	31.245100	32.533400	34.859200	23.649000
FBgn0034186	CG8950	2.316670	2.431600	2.395500	1.839880	1.869270	2.279490	2.852160	1.781510	2.045420	2.152580	2.384980	2.401550
FBgn0038749	Xport-A	227.990000	165.028000	116.545000	72.758500	183.390000	166.225000	229.157000	153.465000	107.923000	76.787700	117.153000	176.633000
FBgn0034180	Ehbp1	51.977300	52.153100	48.090900	41.528700	41.149500	39.785700	47.833500	49.545400	47.625800	39.553900	40.669300	38.039800
FBgn0034181	CG8963	25.522000	23.274900	19.402300	19.774200	21.729000	22.016500	21.353500	24.122400	20.450500	22.533700	21.553400	21.981600
FBgn0034182	SmydA-7	5.089170	6.818820	4.915620	3.776100	4.282010	2.855360	3.882040	5.904310	4.556940	4.137230	3.880510	3.330670
FBgn0034183	SmydA-6	0.000000	0.180866	0.052498	0.000000	0.000000	0.141004	0.000000	0.031340	0.000000	0.000000	0.036882	0.000000
FBgn0038742	Arc42	38.110500	34.832700	32.456300	34.008600	35.692400	36.222800	34.415000	32.613600	31.558600	37.107600	25.474800	35.231600
FBgn0267021	lncRNA:CR45465	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.178122	0.000000
FBgn0038740	CG4562	4.836610	5.765270	5.028150	4.336500	5.406920	4.111410	4.904070	5.041340	4.524410	4.847310	5.318710	4.460220
FBgn0038741	CG17186	3.306330	4.225350	4.558460	5.061430	4.935660	3.410690	4.945200	4.509620	4.738960	4.255340	4.620790	5.578550
FBgn0038746	Surf6	3.912290	2.978450	2.681280	1.746580	3.560720	2.833250	3.696250	4.460550	3.155810	1.447700	2.655530	3.735010
FBgn0038747	RhoGAP92B	12.353300	12.976300	13.103100	11.777600	10.115200	10.566500	10.255500	13.709600	11.784100	11.720700	11.992000	10.896700
FBgn0038744	CG4733	9.193040	10.318600	9.032910	7.379410	7.606990	7.195780	7.077230	9.727020	7.490280	7.816640	6.020700	6.991640
FBgn0038745	CG4538	88.109500	97.451500	93.291600	97.359100	83.251300	95.866700	98.126100	101.883000	101.029000	104.977000	107.217000	105.944000
FBgn0036441	CG13476	0.106069	0.097165	0.253826	0.197778	0.000000	0.000000	0.212400	0.000000	0.000000	0.089899	0.000000	0.000000
FBgn0031512	CG15404	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.255115	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0267023	asRNA:CR45467	0.155469	0.332311	0.372044	0.193261	0.287004	0.388605	0.674533	0.197426	0.320881	0.087846	0.580841	0.283298
FBgn0030519	CG11151	163.670000	149.697000	134.886000	128.963000	135.825000	126.260000	157.744000	146.173000	127.482000	120.084000	113.256000	126.541000
FBgn0266100	CG44837	7.705000	8.523380	7.998130	7.012380	8.039180	7.773900	9.095300	8.071390	8.270790	7.473750	7.037060	7.767710
FBgn0052333	CG32333	7.774940	8.113850	7.379000	6.686150	6.961010	7.662140	9.708500	7.749840	7.556900	6.690230	8.788410	6.957260
FBgn0052330	tRNA:Glu-CTC-3-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0030512	Nadsyn	16.667300	17.041100	16.119000	19.891600	15.414200	16.505900	16.405600	17.264400	18.510700	17.478800	18.831700	17.846700
FBgn0030511	CG11158	8.882060	7.319420	6.699650	7.761100	9.330320	8.280660	9.004660	6.901920	6.471900	6.961050	7.455930	7.679400
FBgn0030510	CG12177	4.388910	3.873780	2.748000	2.910950	3.458300	3.212120	4.583710	3.639110	2.723090	3.250880	4.567180	3.739280
FBgn0036964	FRG1	10.204800	8.256460	7.664850	7.014020	8.663010	7.660260	8.651280	7.874610	8.013650	7.449640	8.599170	10.098500
FBgn0036967	SCCRO4	27.556200	28.658800	24.353900	19.932800	23.371300	19.765100	25.638500	29.915200	24.812700	21.767700	19.775700	20.358800
FBgn0000964	tj	6.180500	4.948520	4.904700	4.251240	5.411440	4.272030	7.603930	4.796820	4.451560	4.241810	4.701230	4.759640
FBgn0036962	CG17122	0.059895	0.137169	0.143332	0.195443	0.331708	0.224568	0.179908	0.085567	0.115894	0.177676	0.134263	0.261940
FBgn0036111	Aps	95.750100	81.523100	79.812000	79.549200	74.314500	78.844000	96.214300	82.626000	84.897800	78.705200	93.037900	77.257300
FBgn0004436	Ubc6	66.019100	53.732200	58.460200	67.231400	56.918600	56.868600	67.193100	54.745200	65.696900	60.397800	80.228500	56.820700
FBgn0052213	CG32213	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0036969	Spn77Bb	0.108937	0.049896	0.130345	0.101563	0.452480	0.175046	0.327214	0.103752	0.042158	0.092330	0.122098	0.119103
FBgn0036440	CG17177	0.055025	0.037805	0.115095	0.012825	0.044354	0.051531	0.027547	0.045815	0.111695	0.011659	0.161690	0.051943
FBgn0031608	CG15435	2.083700	3.250930	2.597090	1.274860	2.524340	3.034330	1.303910	2.387640	1.688340	2.290350	1.970530	2.384960
FBgn0031609	CG15443	15.196100	10.673500	12.043800	14.755600	12.009200	11.545900	16.817800	12.253300	11.611200	12.714900	13.928100	9.659760
FBgn0050287	CG30287	0.138701	0.063529	0.221278	0.193968	0.192036	0.148582	0.208309	0.198149	0.214704	0.117557	0.233187	0.227468
FBgn0034988	cN-IIIB	7.986950	7.316510	6.088570	7.006140	8.715830	9.146010	9.848310	7.381960	6.120840	6.402560	8.466810	7.441860
FBgn0034989	CG3356	21.667100	21.519400	20.115800	18.395900	20.770400	23.509000	20.578500	21.855900	19.011600	19.367200	19.259300	22.014500
FBgn0010228	HmgZ	151.576000	134.029000	108.802000	90.455600	102.744000	85.888900	143.951000	148.180000	101.631000	83.614400	107.528000	90.399800
FBgn0040107	lectin-21Ca	0.070758	0.194456	0.225769	0.263874	0.195934	0.227397	0.000000	0.067390	0.219062	0.179914	0.079307	0.000000
FBgn0040106	lectin-21Cb	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.141683	0.000000	0.000000	0.000000	0.000000
FBgn0010225	Gel	365.244000	366.199000	356.681000	425.466000	279.365000	383.940000	326.182000	317.084000	363.317000	415.583000	344.473000	438.054000
FBgn0040104	lectin-24A	0.000000	0.123935	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0034232	CG4866	6.922550	5.853650	6.541410	4.269540	7.765910	3.993100	6.717850	5.477300	5.687640	5.054850	4.535970	5.356260
FBgn0010222	Nmdmc	12.572700	19.739000	15.838000	16.327600	14.896500	13.249300	11.715400	17.298800	21.191300	20.044800	8.820800	15.501800
FBgn0034230	CG4853	22.205200	27.880500	22.655000	19.013200	22.737900	20.993100	22.531400	24.189000	22.071900	19.662800	18.510700	22.536800
FBgn0034231	APC10	14.839200	13.665500	13.903700	11.346000	17.755300	17.830900	14.228700	13.908600	14.766800	12.444000	14.344000	15.451600
FBgn0037750	Whamy	1.859200	2.496160	2.812630	2.062300	2.870310	2.335160	1.925700	2.656250	2.208080	1.766070	1.616770	2.523630
FBgn0030060	CG2004	35.157400	49.626700	48.491800	39.565800	49.747900	46.769800	27.711800	50.608600	47.905600	40.569500	30.573900	65.533100
FBgn0036756	Cln3	3.880280	5.280740	5.620380	7.284510	6.245390	5.044530	4.028730	5.047390	6.035610	7.901540	8.071250	4.465950
FBgn0037751	topi	0.192001	0.097713	0.068069	0.079557	0.157530	0.205679	0.128159	0.081272	0.148605	0.126569	0.095643	0.139946
FBgn0004435	Galphaq	416.107000	276.759000	232.046000	217.714000	187.605000	264.320000	439.514000	283.071000	239.021000	187.246000	296.924000	241.246000
FBgn0030864	CG8173	1.450450	1.395130	1.677640	1.622730	1.305330	1.437250	1.779000	1.761300	1.122620	1.721070	2.154040	1.268660
FBgn0013342	nSyb	309.982000	522.799000	428.845000	326.283000	387.493000	296.777000	353.775000	506.138000	476.563000	350.642000	339.098000	367.344000
FBgn0030066	CG1885	9.315020	3.901750	5.110120	8.167930	6.392550	8.606090	9.118510	5.012970	5.547940	6.016620	11.177800	7.458440
FBgn0050286	CG30286	0.000000	0.000000	0.118666	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0037753	CG12947	1.854960	6.059580	4.969420	4.437690	4.135050	2.886920	2.382890	5.466660	5.580270	4.805520	2.039830	3.750020
FBgn0267475	lncRNA:CR45825	0.285975	0.456821	0.058069	0.199632	0.394539	0.457892	0.143015	0.474945	0.276052	0.120760	0.319621	0.389445
FBgn0037754	CG8500	44.503100	33.455100	34.802300	35.107100	34.079600	31.931900	44.880800	36.001500	37.435300	33.766100	42.174500	30.708500
FBgn0265252	asRNA:CR44266	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0265253	asRNA:CR44267	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0265254	lncRNA:CR44268	11.095600	0.000000	8.850750	2.955590	1.463070	5.094030	11.109300	3.019290	4.907320	8.060700	8.882960	6.932090
FBgn0002838	ms(3)K81	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0265256	CG44270	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0265257	CG44271	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0085771	28SrRNA-Psi:CR40741	0.197879	0.090634	0.078922	0.230605	0.319631	0.052994	0.099062	0.094230	0.114866	0.335426	0.277231	0.216346
FBgn0037756	CG8507	52.156600	57.253200	51.617400	45.329400	55.689400	48.817100	48.326600	56.072700	50.597100	45.329400	42.059900	53.206500
FBgn0037757	CG8516	3.865580	4.119240	3.914150	3.162620	3.189380	3.802930	4.028340	4.297690	3.175060	2.714640	3.183140	2.829070
FBgn0050281	CG30281	0.000000	0.059512	0.103502	0.000000	0.179646	0.000000	0.259825	0.000000	0.301337	0.000000	0.000000	0.070934
FBgn0051739	AspRS-m	15.201100	16.153600	15.411100	13.130000	15.916900	14.443500	13.484400	15.248600	14.519400	13.976500	13.929300	15.035200
FBgn0051730	CG31730	0.000000	0.100005	0.000000	0.000000	0.100766	0.116946	0.327912	0.000000	0.000000	0.000000	0.122358	0.000000
FBgn0051735	CG31735	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0051224	CG31224	11.176100	10.649100	9.934090	9.155180	9.188640	10.133400	10.560100	11.410300	9.514740	9.206070	10.950900	10.627800
FBgn0037188	CG7369	10.169100	9.916070	10.180300	10.662500	9.843540	10.503400	11.407000	10.559200	10.825000	10.557500	13.046900	9.891660
FBgn0051226	CG31226	0.570907	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.087560	0.000000	0.000000	0.000000	0.000000
FBgn0051220	CG31220	0.000000	0.157049	0.205131	0.000000	0.118682	0.183653	0.085826	0.163280	0.000000	0.036326	0.000000	0.140580
FBgn0051221	CG31221	299.505000	373.554000	352.943000	339.388000	349.630000	317.577000	367.073000	397.108000	396.449000	348.342000	437.370000	361.722000
FBgn0043900	pygo	5.974360	5.884440	5.714870	5.558630	6.231800	5.905660	5.677800	5.666860	5.601480	6.164820	6.301450	6.465550
FBgn0051223	CG31223	2.005490	3.002160	1.677770	1.778530	3.792520	2.043560	3.673110	2.934920	2.536530	2.984940	2.905660	2.513530
FBgn0037181	CG11370	0.519586	0.556525	0.452142	0.352302	0.434553	0.349466	0.378348	0.402194	0.217904	0.677006	0.529418	0.413148
FBgn0037180	CG14452	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0037183	CG14451	0.237347	0.000000	0.063103	0.147507	0.219057	0.169526	0.158413	0.075432	0.061228	0.067049	0.000000	0.086528
FBgn0037182	ArfGAP3	20.324200	19.569900	17.317600	16.916400	18.798200	18.150600	18.022900	18.036500	17.999000	18.272400	17.189800	21.575100
FBgn0037185	CG11367	4.228990	4.534680	4.707040	4.309490	3.479830	3.757660	4.726570	3.153470	4.465700	4.001080	4.923630	3.655920
FBgn0037184	CG14450	11.853000	15.684400	12.214000	8.916990	15.839800	14.248100	10.985800	17.529800	13.002900	12.500200	9.233400	16.694700
FBgn0026570	CG5704	11.149900	7.396330	10.082500	11.873800	9.448800	11.429400	11.260000	9.291820	9.968940	12.627400	11.581300	11.192200
FBgn0037186	CG11241	7.713240	8.239380	10.821900	10.880400	12.940700	14.498900	8.496880	9.028220	9.440390	10.009900	17.449800	13.330600
FBgn0260855	Sec22	68.701000	66.519900	61.509500	56.393800	66.323500	50.419600	71.060700	65.624700	62.700300	56.719800	57.458800	55.463300
FBgn0260857	Bet1	10.544600	8.725290	6.728130	5.823250	8.511200	3.920890	9.946420	9.640840	5.763430	7.492560	6.124330	4.583770
FBgn0260856	Membrin	13.848700	21.143700	16.252800	11.872400	18.659700	14.153200	16.575200	21.300300	12.566600	13.086600	12.934800	19.405000
FBgn0053433	5SrRNA:CR33433	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0000346	comt	59.498900	55.537100	49.776000	42.819800	47.443600	53.703400	63.574100	50.782800	50.403700	44.209500	46.989700	48.887900
FBgn0260859	Bet3	12.769500	11.300400	11.035700	10.301300	11.245800	13.433900	15.445500	14.314800	11.153600	12.090400	15.650100	12.891300
FBgn0260858	Ykt6	13.567100	15.034800	11.249800	9.227050	13.474300	10.381200	12.097500	15.317100	10.564500	10.100800	11.138900	12.038000
FBgn0039439	TwdlK	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0039438	TwdlO	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
