symbol	ZT0_R1	ZT4_R1	ZT8_R1	ZT12_R1	ZT16_R1	ZT20_R1	ZT0_R2	ZT4_R2	ZT8_R2	ZT12_R2	ZT16_R2	ZT20_R2
CG18636	0.106202	0.196565	0.110238	0.107553	0.291074	0.054981	0.329163	0.048214	0.050257	0.053776	0.067476	0.153947
CG13978	0.471521	0.671320	0.527087	0.606082	0.576575	0.281662	0.430935	0.444591	0.583581	0.514251	0.391764	0.403089
CG17163	35.696200	36.923500	28.258700	35.878900	37.102800	34.211800	34.632900	40.973100	33.990400	32.964500	34.703200	39.145600
CG7006	10.864700	7.956120	6.570360	4.496820	8.596590	7.336490	10.248600	7.720230	5.901420	5.931980	8.163470	7.395180
mir-2535b	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
mir-4980	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG8927	0.924957	0.632682	0.542688	0.366563	0.484964	1.040980	1.080250	0.839860	0.418680	0.285112	0.919842	0.816128
CG8925	0.573315	0.574775	0.644692	0.459647	0.576149	0.921408	0.740389	0.650689	0.587828	0.677377	0.546389	0.900313
CG6126	40.058400	40.640100	35.872900	25.525100	37.915200	47.685200	36.655900	38.314500	30.401100	36.460800	40.374400	56.696700
mir-4961	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG5916	8.597240	9.652350	7.859390	9.678910	9.449510	9.737540	9.738740	7.251260	7.413990	7.226040	9.898720	7.612300
CG5903	50.964700	51.453100	50.446400	31.389700	39.381500	53.297200	54.288200	47.119100	50.222600	39.995200	42.671000	52.199900
mir-4967	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Fer2	2.920180	2.841440	1.836020	2.906070	2.960850	6.746500	1.947210	2.535400	2.476260	2.013770	2.849580	4.127070
Cyp6a18	0.062650	0.028989	0.000000	0.024436	0.013226	0.032434	0.032363	0.056884	0.029648	0.000000	0.039805	0.000000
Gr22d	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.144345
Panx	3.513090	3.300740	3.563070	2.987450	3.733810	3.859600	4.155900	3.481960	3.045750	3.449140	3.271420	3.835530
CG17162	32.011500	31.528100	30.060900	15.012900	44.456200	41.731000	37.633800	40.429800	21.964300	43.129900	14.757100	42.664000
LysS	0.000000	0.152362	0.000000	0.000000	0.180464	0.000000	0.000000	0.000000	0.155796	0.500117	0.209178	0.000000
COQ7	18.390600	17.781200	12.607500	8.339380	18.957900	16.128600	24.317100	20.124900	11.040900	16.192200	12.207800	23.607800
lncRNA:CR45181	1.305190	1.207860	1.354790	0.793076	1.573970	1.081120	2.966560	2.844170	1.605880	1.057440	0.829262	1.261300
lncRNA:CR45180	6.323730	5.098900	5.719150	3.487420	4.049810	5.186220	6.274510	5.969130	5.985060	3.931270	3.500680	4.779970
Ir56d	0.338488	0.182727	0.234233	0.228529	0.247390	0.175236	0.262277	0.332947	0.186877	0.085698	0.215061	0.136294
CCDC53	0.949548	2.148020	0.876115	1.282170	1.619320	1.966330	1.526010	0.766362	1.198260	1.282170	1.876940	1.835240
lncRNA:CR45184	11.445800	8.591410	8.393500	8.739850	8.624550	11.140100	10.084100	7.022770	8.535730	6.572030	9.119950	6.680690
lncRNA:CR45187	5.211270	2.967780	2.912690	2.435790	2.417090	3.943050	3.313190	3.093770	2.086690	2.435790	2.801630	3.680180
Svil	57.256800	48.909200	47.269100	47.428500	57.528800	61.104000	60.373400	51.319400	45.467700	43.264900	55.669200	60.472200
Wwox	11.230900	11.179500	11.463500	10.924600	10.691200	11.474600	13.225900	11.792100	10.120200	12.231800	12.402100	13.053300
Spn28Dc	7.014340	6.407670	5.687200	4.176770	5.643610	5.267760	6.438090	7.161460	5.669940	6.127960	6.311930	4.742030
CG7227	3.130900	4.747530	6.469230	5.228870	4.403440	5.876860	4.439280	3.966310	5.056600	4.497110	5.062910	3.765840
TBCB	12.358900	14.744800	14.734800	16.235800	15.290400	14.492400	11.332600	14.466400	16.536100	16.235800	16.398700	11.751700
CG7367	0.765269	0.124976	0.327084	0.455894	0.246754	0.345469	0.093015	0.408728	0.468654	0.501473	0.800398	0.522026
baf	18.965900	15.076800	14.606000	8.988280	14.084200	9.634340	16.264200	13.837400	13.616800	12.094500	9.761170	11.872400
CG12560	19.220800	18.931300	17.834200	22.094100	18.564900	30.587800	21.070800	19.864800	23.455800	22.344400	23.403200	24.367900
Tg	9.432640	8.661270	7.410620	6.561350	7.984080	7.088860	9.986200	7.868490	7.395890	6.452670	7.422840	7.704240
CG9646	30.004200	25.520800	25.335200	30.384400	24.673000	25.796200	27.722400	28.093200	28.211800	26.132900	26.965000	24.407800
CG8950	2.216390	2.021990	2.202690	2.117210	2.205780	2.001870	2.044520	1.995800	2.112550	1.576000	1.757730	1.716520
Xport-A	207.833000	116.167000	96.751600	98.710900	191.297000	150.487000	222.323000	116.004000	92.361800	123.973000	146.383000	212.263000
Ehbp1	47.580900	47.479500	41.130700	40.422400	43.883900	35.600000	51.950700	47.823100	44.791000	40.870300	39.980900	39.014400
CG8963	18.358000	18.037500	17.827700	19.059900	19.143400	19.746200	19.582100	18.739700	18.934700	17.202000	18.370500	18.234500
SmydA-7	3.774040	4.226120	2.830910	3.050600	4.276350	2.432030	4.488410	3.830090	3.213140	4.720710	2.538480	3.678330
SmydA-6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.028528	0.030526	0.000000	0.000000
Arc42	21.842700	23.819600	19.894800	13.073100	19.545300	25.713000	23.461000	22.584000	19.927900	23.954000	21.904600	33.507000
lncRNA:CR45465	0.286482	0.000000	0.000000	0.000000	0.000000	0.000000	0.150420	0.000000	0.137755	0.000000	0.000000	0.000000
CG4562	4.199710	4.134630	4.439610	4.044800	5.051170	4.496740	4.335700	4.288250	4.192360	4.472600	4.650520	4.333840
CG17186	4.337230	4.498210	4.191550	4.089480	3.771140	3.174510	4.442310	3.632520	3.432580	3.445760	4.703670	2.493160
Surf6	2.574230	2.102110	1.467020	1.022260	2.103120	2.038060	2.920500	2.383020	1.719650	1.073400	1.731630	2.292730
RhoGAP92B	7.391760	8.304910	8.004300	7.022170	7.459680	7.007360	6.736200	7.293290	7.978550	6.359880	6.672030	6.356070
CG4733	5.602980	7.267670	6.540250	5.209620	5.366880	5.338410	6.500750	8.354320	5.927840	6.154030	5.749830	5.968330
CG4538	88.036400	88.769900	99.420800	92.944900	83.396500	83.012900	88.149400	90.594700	98.666200	86.379500	94.462900	103.432000
CG13476	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.091955	0.000000	0.000000	0.000000
CG15404	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
asRNA:CR45467	0.332288	0.483227	0.344914	0.288441	0.312247	0.491502	0.686595	0.431009	0.359419	0.288441	0.965126	0.642229
CG11151	103.796000	110.699000	102.169000	67.485700	85.374500	111.021000	117.378000	107.293000	100.090000	83.839300	89.032300	101.630000
CG44837	10.594300	9.753450	10.263200	8.646150	10.652200	7.991100	9.509400	10.033400	8.663360	9.366800	8.499020	9.003680
CG32333	10.032300	10.173800	10.018800	11.655700	9.006430	11.406300	11.126500	9.806440	9.619420	9.048350	10.579100	9.519480
tRNA:Glu-CTC-3-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Nadsyn	17.305100	18.095300	16.951600	20.465300	15.941100	17.192600	14.191700	17.149600	18.191400	15.490400	17.924600	15.225700
CG11158	7.012540	6.962140	5.688930	5.378020	6.307030	7.754250	6.260140	6.830780	5.187150	6.550220	7.137390	7.434680
CG12177	3.196570	1.952150	1.853100	2.262290	2.480440	4.143820	2.744540	1.687560	2.574180	2.052990	3.238080	3.613150
FRG1	9.347580	8.208500	6.728200	7.462630	8.976150	9.395920	9.304840	7.681920	6.070170	7.946320	8.930250	8.637650
SCCRO4	22.088600	22.355600	20.902300	16.703100	21.672900	17.909600	25.807000	26.193500	22.173900	21.144300	14.357600	22.737300
tj	7.000220	6.559000	6.752590	5.453280	5.999080	5.424730	6.149590	4.770280	6.707960	5.910180	8.580890	6.075700
CG17122	0.466342	0.203090	0.313216	0.083342	0.270662	0.312433	0.311748	0.448330	0.259627	0.277808	0.278864	0.371133
Aps	84.005000	81.037500	82.610200	86.494100	72.597000	76.423200	78.692500	82.564800	83.098900	70.952900	77.851300	71.379000
Ubc6	67.858600	61.625200	55.155500	73.510600	51.065400	63.674000	62.199800	61.812500	65.931500	56.034000	65.322100	55.707400
CG32213	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Spn77Bb	0.049893	0.092344	0.051789	0.000000	0.000000	0.051659	0.000000	0.000000	0.000000	0.050527	0.000000	0.000000
CG17177	0.088126	0.011661	0.091159	0.178495	0.096699	0.013047	0.090529	0.000000	0.083407	0.267743	0.111923	0.000000
CG15435	1.699900	2.042320	1.795450	1.721520	1.732820	1.358650	2.125960	1.841310	1.326600	1.751720	1.060500	1.671560
CG15443	13.385500	11.686800	10.709200	11.123700	8.482890	10.682000	13.185600	11.346000	11.280100	10.628700	11.754400	10.227100
CG30287	0.000000	0.000000	0.000000	0.000000	0.000000	0.065774	0.000000	0.230713	0.060123	0.000000	0.000000	0.000000
cN-IIIB	5.369880	5.969980	5.050200	5.292190	5.175820	7.761590	5.994600	5.661010	5.048180	4.233750	5.266520	6.164490
CG3356	18.188800	15.994300	16.152500	15.061600	17.535200	20.126900	17.355100	16.827500	16.562800	14.570800	16.175700	19.179600
HmgZ	123.004000	105.965000	90.454300	81.269600	100.566000	83.728000	133.259000	106.134000	88.879600	90.186000	103.450000	93.859100
lectin-21Ca	0.000000	0.179942	0.134554	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
lectin-21Cb	0.000000	0.000000	0.070722	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Gel	245.895000	251.265000	290.513000	268.268000	262.182000	386.095000	249.109000	267.229000	301.972000	279.200000	330.991000	339.535000
lectin-24A	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.062751	0.000000	0.000000
CG4866	5.658140	6.500100	4.354220	2.865060	5.347440	3.333260	5.946400	6.023160	3.416190	5.927710	2.975120	3.299590
Nmdmc	10.164100	10.020700	5.692450	8.741780	8.303410	6.749900	12.401900	14.296500	11.788300	6.037700	5.233090	7.186110
CG4853	22.489800	21.133100	19.580100	19.216000	21.338900	21.192600	21.204000	21.283300	19.198300	20.820700	17.348100	20.924300
APC10	11.866600	11.381000	11.421700	8.084540	10.092100	14.148300	13.300000	12.145800	8.712600	10.706600	10.052700	12.857600
Whamy	0.998245	0.815236	0.609312	0.535259	1.416480	0.668872	0.727873	0.959834	0.972714	0.475625	0.783571	1.191770
CG2004	35.393100	29.566900	28.888700	18.556700	34.585800	26.182600	30.270700	31.475100	26.323400	29.639100	22.565500	30.730900
Cln3	7.798780	12.867400	10.815000	16.643600	12.973600	8.610750	6.988960	12.391300	13.880400	16.720800	14.514600	8.970920
topi	0.058624	0.198924	0.020284	0.079159	0.042846	0.141632	0.121133	0.088714	0.073979	0.098949	0.074494	0.075537
Galphaq	391.068000	297.406000	246.634000	279.025000	210.261000	246.037000	392.268000	309.337000	263.742000	200.564000	277.164000	253.531000
CG8173	1.494680	2.028720	1.172230	1.244590	1.638620	1.925900	0.995155	1.899970	1.666120	1.311870	1.772690	1.219740
nSyb	494.215000	532.041000	483.127000	424.818000	502.259000	385.040000	491.379000	592.922000	432.795000	555.841000	339.522000	464.886000
CG1885	5.233700	4.021490	3.983880	7.131270	5.250870	7.389520	5.079400	5.126420	5.974100	4.786300	7.658180	4.996410
CG30286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG12947	2.628840	2.759150	2.362680	2.240210	1.792470	1.991640	2.815310	2.765310	2.306000	2.889550	1.466560	3.129090
lncRNA:CR45825	0.000000	0.120779	0.203804	0.330900	0.358747	0.406212	0.136366	0.237000	0.123525	0.000000	0.248764	0.189185
CG8500	52.258800	49.154400	46.869900	51.372100	44.380000	39.850200	51.259600	48.568500	49.410600	41.792300	44.902200	41.198100
asRNA:CR44266	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
asRNA:CR44267	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
lncRNA:CR44268	11.615500	2.687320	7.535520	13.233600	3.183520	13.530000	7.500210	6.591530	9.619220	2.940810	14.759900	16.837400
ms(3)K81	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG44270	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG44271	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.168905	0.000000	0.000000	0.000000	0.000000	0.000000
28SrRNA-Psi:CR40741	0.135942	0.083869	0.000000	0.000000	0.149033	0.046918	0.234077	0.288005	0.257322	0.091781	0.230324	0.175161
CG8507	35.183600	36.006900	32.612100	26.610600	39.326400	33.075500	38.357100	36.136300	30.310400	35.795100	28.193400	37.013200
CG8516	3.367430	3.490800	2.385260	2.063720	2.408330	3.022750	3.449140	2.598230	2.899840	2.736990	2.552730	2.667600
CG30281	0.000000	0.000000	0.000000	0.000000	0.000000	0.061530	0.000000	0.000000	0.056244	0.060187	0.000000	0.057428
AspRS-m	11.727600	11.360800	11.282600	9.974100	12.094100	10.898200	11.859500	11.833300	11.758700	10.160600	10.697200	12.410500
CG31730	0.099998	0.000000	0.207596	0.000000	0.000000	0.207077	0.206623	0.000000	0.094643	0.202541	0.000000	0.000000
CG31735	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG31224	10.797100	10.885900	11.118000	10.281600	11.608100	11.094200	11.948300	10.066800	10.303500	10.323700	11.064700	11.962100
CG7369	11.263200	10.126900	10.444500	11.960600	9.568160	11.841600	10.712700	10.505300	10.596900	10.217200	11.022500	10.510500
CG31226	0.784570	0.241933	0.000000	0.000000	0.000000	0.000000	0.000000	0.231195	0.000000	0.000000	0.000000	0.000000
CG31220	0.078519	0.000000	0.000000	0.000000	0.000000	0.040649	0.121681	0.000000	0.000000	0.000000	0.049888	0.113818
CG31221	381.224000	377.301000	354.774000	399.769000	344.735000	287.188000	340.952000	372.361000	344.372000	329.927000	296.829000	296.643000
pygo	4.171100	4.611470	4.110220	3.897490	4.841050	5.101900	4.332280	3.898310	4.358270	3.931280	4.353290	4.536050
CG31223	1.792210	2.073200	1.906820	1.951130	1.670080	1.762870	1.944170	3.010440	1.484200	2.087260	1.935780	1.645350
CG11370	0.129801	0.080051	0.443108	0.219055	0.233998	0.265200	0.267017	0.739946	0.408414	0.481993	0.218450	0.209028
CG14452	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG14451	0.000000	0.000000	0.000000	0.220172	0.000000	0.000000	0.000000	0.065872	0.000000	0.000000	0.000000	0.000000
ArfGAP3	16.570800	16.397400	14.319100	15.295300	16.030700	15.627100	15.246000	14.971800	12.886600	12.909400	15.278100	14.952200
CG11367	4.294140	4.696440	4.831350	5.261090	4.115100	4.632710	5.584300	3.871670	5.172570	5.048210	4.807930	4.236810
CG14450	12.627600	12.060600	10.850700	9.020940	12.065700	11.129200	12.356400	12.161000	10.069800	13.343700	9.356310	15.045400
CG5704	5.987100	5.051740	6.488760	6.286170	5.308850	7.065100	5.685170	6.275470	6.374760	4.190780	7.104420	6.891890
CG11241	7.830980	8.007890	9.805690	11.786200	14.850300	17.940100	6.919800	9.037710	9.846560	10.924200	25.118200	16.036000
Sec22	51.716700	48.610600	43.106700	36.866700	44.057600	33.029100	50.766800	44.588000	43.067400	40.982200	36.470000	36.495800
Bet1	5.829680	4.235250	5.525050	3.209080	4.309370	2.840480	7.057500	3.976710	3.761970	5.360190	3.831620	2.474110
Membrin	11.518900	12.144100	8.399850	7.235490	12.228500	9.284670	14.386100	10.591100	9.659950	8.638290	6.855380	9.581580
5SrRNA:CR33433	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
comt	87.697500	78.917800	72.408900	71.715200	73.542000	81.706900	85.669800	77.636400	74.715900	68.942700	70.984000	74.248600
Bet3	14.483300	13.707700	12.378400	11.529000	12.113700	18.255500	12.698500	11.880300	12.296300	11.824800	13.803800	14.033700
Ykt6	7.819070	8.599270	7.371210	7.268210	8.903340	9.269190	9.795220	9.603110	8.258310	8.721860	8.687820	9.527320
TwdlK	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TwdlO	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
RYa	0.000000	0.202417	0.000000	0.443020	0.719375	0.226471	0.451950	0.397195	0.207014	0.000000	1.111760	0.211373
lncRNA:CR40719	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
plum	6.104080	7.005200	6.923680	8.244880	6.645970	5.452120	6.277500	7.976710	6.928080	6.787550	5.418380	6.216590
CG5455	39.792900	57.995200	59.321400	61.195700	38.002400	41.214100	41.014500	58.119300	56.203800	54.224600	39.599800	41.341300
TwdlL	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TwdlB	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TwdlP	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
TwdlM	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.179075	0.052460	0.000000	0.000000	0.000000	0.000000
CG13110	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG3748	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.031723
lncRNA:CR46265	0.000000	0.758858	0.000000	0.276813	0.000000	0.283014	0.000000	0.000000	0.000000	0.000000	0.347332	0.000000
asRNA:CR46264	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG4438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
asRNA:CR46266	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FucTB	4.647340	4.662010	3.234670	4.206730	3.832050	2.964920	3.744670	3.739890	3.983220	3.547480	3.740290	3.125650
Mco1	2.453390	2.598860	3.283370	5.797420	5.041010	2.092900	1.610070	2.605870	2.935350	4.906710	4.901700	2.013020
CG3769	0.000000	0.078312	0.043919	0.000000	0.231931	0.350476	0.043714	0.038418	0.040045	0.000000	0.107532	0.081778
CG13364	192.494000	181.235000	116.198000	91.998100	135.985000	159.074000	193.554000	171.974000	104.488000	124.315000	107.260000	181.545000
lncRNA:CR44456	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG6429	21.864900	16.187500	17.628700	14.418700	22.855600	23.481300	20.803200	15.697400	20.020100	13.079800	18.738000	22.407300
CG9458	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG9459	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.062128	0.129522	0.000000	0.000000	0.000000
lncRNA:CR44452	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Teh1	13.017200	13.425800	13.741000	16.716100	12.515700	13.363700	12.866800	14.054700	13.866600	12.031100	13.552800	10.829700
CG8534	0.000000	0.112359	0.000000	0.061479	0.133105	0.188567	0.125436	0.000000	0.000000	0.000000	0.154281	0.000000
FBXO11	13.460400	14.706600	14.813000	15.808300	15.258800	14.091900	12.359200	13.533300	14.657100	14.193600	14.339400	14.284700
CG16904	0.000000	0.000000	0.000000	0.000000	0.134814	0.000000	0.063523	0.000000	0.058193	0.000000	0.000000	0.000000
eloF	0.000000	0.000000	0.000000	0.000000	0.071735	0.067751	0.000000	0.000000	0.000000	0.000000	0.000000	0.126468
CG14015	12.570500	10.677000	9.166920	10.239200	9.897570	9.627940	11.741700	10.185100	9.592340	8.918770	10.315600	9.461530
CG9760	7.583100	7.403450	6.599940	8.629610	6.456430	4.613800	7.161290	6.719570	7.842880	5.990580	6.490190	5.263150
Actbeta	47.343400	41.155900	29.900900	39.656400	36.150200	43.974500	46.616100	40.191400	35.219200	30.472700	37.955100	38.201800
CG13070	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG4950	25.888000	27.668600	30.368200	27.009600	25.398300	24.620300	25.731200	27.301300	31.191100	29.884500	27.013900	29.586900
CG13054	0.420515	0.116747	0.392844	0.340691	0.184405	0.087081	0.477893	0.458176	0.437793	0.468451	0.267177	0.284463
CG13071	14.186000	12.557400	10.456900	8.328400	8.114180	6.599070	15.080900	13.067100	9.534610	8.536610	10.972600	9.338040
